job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type,year,month,month_name,country
Senior Machine Learning Ops Engineer,Ecobee,"Toronto, Ontario, Canada",2024-01-13,Etobicoke,Canada,Equipment Cleaner,Mid-Senior,Onsite,2024,1,January,Canada
Data Scientist,Bluewater Federal Solutions,"Fayetteville, North Carolina Metropolitan Area",2024-01-12,North Carolina,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,Other
Machine Learning And Ai Scientist,Analog Devices,"Wilmington, MA",2024-01-12,Haverhill,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Maintenance Database Integrity Manager,"Kbr, Inc.","Port Sulphur, LA",2024-01-13,Louisiana,United States,Maintenance Mechanic,Mid-Senior,Onsite,2024,1,January,United States
.Net With Azure Ml Studio,Advanced Knowledge Tech Llc,"Dallas, TX",2024-01-12,Garland,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer,Promark Concepts,"United, LA",2024-01-12,Louisiana,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Datastage Developer,Carecone Group,"Melbourne, Victoria, Australia",2024-01-12,Victoria,Australia,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,Other
Principal Machine Learning Engineer,Cyanstar Technologies,"Austin, TX",2024-01-12,Austin,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer,Infosys,"Austin, TX",2024-01-12,Austin,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Scientist,Swiss Federal Administration,"Berne, OH",2024-01-12,Ohio,United States,Agricultural-Research Engineer,Associate,Onsite,2024,1,January,United States
Sr. Data Scientist,Agile Tech Labs,"Atlanta, GA",2024-01-12,Stockbridge,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer,Veear Projects Inc.,"Mountain View, CA",2024-01-12,Union City,United States,Agricultural-Research Engineer,Associate,Onsite,2024,1,January,United States
Data Analytics And Ml Developer,Katalyst Healthcares & Life Sciences,"Syracuse, NY",2024-01-12,Syracuse,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Engineer,Jobnimbus,"Lehi, UT",2024-01-12,Heber City,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer - Reference Genome,Damco Solutions,"Pennsylvania, United States",2024-01-12,State College,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,Other
Sr. Big Data / Software Developer,Qatos,"Raleigh, NC",2024-01-12,Durham,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Senior Mlops Engineer,Recruiting From Scratch,"Pittsburgh, PA",2024-01-13,Monroeville,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Business Analyst Iii - Accounting & Data Governance, Is Operational Experience",Expeditors,"Seattle, WA",2024-01-13,Summit,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
Lead Data Test Engineer,Energy Jobline,"Renton, WA",2024-01-12,Puyallup,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer 3,Prosearch,"Sharon, MA",2024-01-13,Attleboro,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
Jr. Data Analyst,Synergisticit,"Oklahoma City, OK",2024-01-13,El Reno,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
Master Data Senior Analyst,Datamtx Llc,"Marietta, GA",2024-01-13,Georgia,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Engineer,Jobs For Humanity,"Grand Rapids, MI",2024-01-13,Grand Rapids,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
Full Stack Engineer (Ml),Micro1,San Francisco Bay Area,2024-01-12,Union City,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,Other
Data Scientist,Stripe,"Seattle, WA",2024-01-16,Kent,United States,Geophysicist,Mid-Senior,Onsite,2024,1,January,United States
Tsds Touch Systems Data Entry) - Middle School,"Education Service Center, Region 2","Corpus Christi, TX",2024-01-14,Texas,United States,Scanner,Mid-Senior,Onsite,2024,1,January,United States
"Manager, Cyber Risk & Analysis (Machine Learning)",Capital One,"New York, NY",2024-01-16,New York,United States,Manager Reports Analysis,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer - Mastery,Jobs For Humanity,"Boston, MA",2024-01-14,Massachusetts,United States,Value Engineer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer,Accroid Inc,"Cincinnati, OH",2024-01-13,Cincinnati,United States,Computer Operator,Mid-Senior,Onsite,2024,1,January,United States
Ai/Ml Product Owner,Vanguard,"Charlotte, NC",2024-01-12,Gastonia,United States,Change Person,Associate,Onsite,2024,1,January,United States
Database Developer 3,Robert Half,"Las Vegas, NV",2024-01-13,Las Vegas,United States,Computer Programmer,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer,Bvs,"Plano, TX",2024-01-13,Corinth,United States,Computer Systems Hardware Analyst,Mid-Senior,Onsite,2024,1,January,United States
Sr. Etl Data Engineer- Remote,Psrtek,"Portland, OR",2024-01-13,Bethany,United States,Computer Programmer,Mid-Senior,Onsite,2024,1,January,United States
Data Architect,Dice,"Morristown, NJ",2024-01-13,Oak Ridge,United States,Modeler,Mid-Senior,Onsite,2024,1,January,United States
Lead Data Analyst,Caci International Inc,"State Farm, VA",2024-01-13,Montpelier,United States,Data Entry Clerk,Mid-Senior,Onsite,2024,1,January,United States
Aws Data Engineer,"Prime Software Technologies, Inc.","Houston, TX",2024-01-13,Baytown,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Data Analyst 3,"Apn Software Services, Inc.","Tarrytown, NY",2024-01-13,Eastchester,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Master Data Analyst,Compunnel Inc.,"Elmwood Park, NJ",2024-01-13,Eastchester,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Master Data Analyst,Weg,"Duluth, GA",2024-01-13,Atlanta,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
Sr Data Engineer,"The Dignify Solutions, Llc","Pawtucket, RI",2024-01-12,North Kingstown,United States,Agricultural-Research Engineer,Associate,Onsite,2024,1,January,United States
Data Modeler,Saransh Inc,"Jacksonville, FL",2024-01-12,Jacksonville,United States,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,United States
Lab - Medical Laboratory Scientist/ Mls,Cross Country Allied,"Rochester, MN",2024-01-14,Minnesota,United States,Biologist,Mid-Senior,Onsite,2024,1,January,United States
Solution Architect-Data,Sound Transit,"Seattle, WA",2024-01-13,Summit,United States,Interior Designer,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Scientist,First Tech Federal Credit Union,"Hillsboro, OR",2024-01-13,Bethany,United States,Microbiologist,Mid-Senior,Onsite,2024,1,January,United States
Ml Tech Lead,Anyscale,"San Francisco, CA",2024-01-12,Novato,United States,Career-Guidance Technician,Mid-Senior,Onsite,2024,1,January,United States
Architect (Data Center),Overwatch,Dallas-Fort Worth Metroplex,2024-01-12,Fort Worth,United States,Architect,Mid-Senior,Onsite,2024,1,January,Other
Junior Data Engineer,Linquest,"El Segundo, CA",2024-01-13,Malibu,United States,Computer Operator,Mid-Senior,Onsite,2024,1,January,United States
Sr. Data Analyst,Cdw,"Chicago, IL",2024-01-13,Chicago,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Logistics Data Entry Analyst,Latitude Inc,"Glenwillow, OH",2024-01-13,Cleveland Heights,United States,Data Entry Clerk,Mid-Senior,Onsite,2024,1,January,United States
Sr Data Analyst,Lennar,"Miami, FL",2024-01-13,Highland Park,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Analyst I,Winmax,"Austin, TX",2024-01-13,Austin,United States,Consultant Education,Associate,Onsite,2024,1,January,United States
Item Master Data Custodian,Vertiv,"Westerville, OH",2024-01-13,Columbus,United States,Electronics Worker,Mid-Senior,Onsite,2024,1,January,United States
Principal Data Scientist,Adp,"New York, NY",2024-01-12,Eastchester,United States,Biologist,Associate,Onsite,2024,1,January,United States
"Senior Analyst, Aml Risk Methodologies [Scotiabank]",Careerbeacon,"Toronto, Ontario, Canada",2024-01-13,Etobicoke,Canada,Credit Authorizer,Mid-Senior,Onsite,2024,1,January,Canada
Health Services Data Analyst-Finance,Mainehealth,"South Portland, ME",2024-01-13,Maine,United States,Credit Authorizer,Mid-Senior,Onsite,2024,1,January,United States
Data Centre Technician,Jll,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Customer-Equipment Engineer,Associate,Onsite,2024,1,January,United Kingdom
Data Developer - Senior,Atrium Health,"Charlotte, NC",2024-01-13,North Carolina,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Engineer,Valorem Reply,"Kansas City, MO",2024-01-13,Leavenworth,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Principal Data Analyst,Dexian,"Durham, NC",2024-01-13,Durham,United States,Data Entry Clerk,Mid-Senior,Onsite,2024,1,January,United States
Data Analyst,Amity Foundation,"Los Angeles, CA",2024-01-13,Pasadena,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Analyst,The Johns Hopkins University,"Baltimore, MD",2024-01-13,Baltimore,United States,Data Entry Clerk,Mid-Senior,Onsite,2024,1,January,United States
Operational Data & Analytics Analyst,The Walt Disney Company,"Lake Buena Vista, FL",2024-01-13,Avondale,United States,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Engineer Level 2 (C2C),Dice,"Cincinnati, OH",2024-01-13,Cincinnati,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
"Senior Data Analyst, Housing Lin",Guardian Jobs,"Bristol, England, United Kingdom",2024-01-13,Newport,United Kingdom,Data Entry Clerk,Mid-Senior,Onsite,2024,1,January,United Kingdom
Lead Data Engineer (Finops),Jobs For Humanity,"New York County, NY",2024-01-14,White Plains,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
"Sr. Pre-Construction Manager, Adc Pre Construction - Data Center Construction",Amazon Web Services (Aws),"Denver, CO",2024-01-13,Boulder,United States,Manager Stage,Mid-Senior,Onsite,2024,1,January,United States
Part-Time Professor - Data Management,Durham College,"Oshawa, Ontario, Canada",2024-01-14,Oshawa,Canada,Teacher,Mid-Senior,Onsite,2024,1,January,Canada
"Senior Manager, Data Center Infrastructure Mgt (Dcim/Controls)",Qts Data Centers,"Suwanee, GA",2024-01-16,Bethlehem,United States,Supervisor Customer-Complaint Service,Mid-Senior,Onsite,2024,1,January,United States
Data Scientist (Computational Biology),Sapient,"San Diego, CA",2024-01-16,Coronado,United States,Geophysicist,Mid-Senior,Onsite,2024,1,January,United States
Lead Software Engineer - Data Analytics,Clickjobs.Io,"Upper Arlington, OH",2024-01-14,Marysville,United States,Maintenance Data Analyst,Mid-Senior,Onsite,2024,1,January,United States
Data Migration Tester,Effective People,"Canberra, Australian Capital Territory, Australia",2024-01-14,Australian Capital Territory,Australia,Contract Specialist,Mid-Senior,Onsite,2024,1,January,Other
Data Integration Architect Cum Project Manager- Remote,"The Dignify Solutions, Llc","New York County, NY",2024-01-14,White Plains,United States,Interior Designer,Mid-Senior,Onsite,2024,1,January,United States
"Projektleiter (M/W/D) Großschaden/-Projekte - Nürnberg Und Umland In Nuremberg, Deutschland",Energy Jobline,"Nuremberg, PA",2024-01-16,Pennsylvania,United States,Elevator Constructor,Mid-Senior,Onsite,2024,1,January,United States
Senior Site Reliability Engineer - Data Infrastructure (Seattle),Bytedance,"Seattle, WA",2024-01-14,Summit,United States,Reliability Engineer,Mid-Senior,Onsite,2024,1,January,United States
"Data Science Manager, Growth",Coinbase,"Seattle, WA",2024-01-14,Bellevue,United States,Supervisor Line,Mid-Senior,Onsite,2024,1,January,United States
Business Analyst Data Sql,Ceres Group,"Boston, MA",2024-01-15,Beverly,United States,Actuary,Mid-Senior,Onsite,2024,1,January,United States
High School Speech-Language Pathologist: Fmla,Anthromed Education,"Summit, IL",2024-01-13,Chicago,United States,Pathologist,Mid-Senior,Onsite,2024,1,January,United States
"Sr. Hr Manager, Hr Systems And Data Analysis",Russell Tobin,"Phoenix, AZ",2024-01-16,Arizona,United States,Manager Forms Analysis,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Analyst - Cryptography \U0026 Governance,Dice,"Irving, TX",2024-01-15,Corinth,United States,Actuary,Mid-Senior,Onsite,2024,1,January,United States
Data Management Analyst,Sayres Defense,"Washington, DC",2024-01-16,Dunkirk,United States,Manager Reports Analysis,Mid-Senior,Onsite,2024,1,January,United States
Assistant Professor - Computer Science Aiml,University Of Nebraska At Omaha,"Omaha, NE",2024-01-14,Council Bluffs,United States,Instructor,Mid-Senior,Onsite,2024,1,January,United States
Database Engineer,Red Arch Solutions,"Chantilly, VA",2024-01-14,Mount Vernon,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Senior Manager - Customer Data Management,Pepsico,"Purchase, NY",2024-01-16,Oyster Bay,United States,Supervisor Identification And Communications,Mid-Senior,Onsite,2024,1,January,United States
"Lead Data Engineer (Fintech Team) (Bangkok Based, Relocation Provided)",Agoda,"Oakland, CA",2024-01-17,San Rafael,United States,Supervisor Pipelines,Mid-Senior,Onsite,2024,1,January,United States
"Principal Associate, Data Loss Prevention (Dlp) Engineer",Jobs For Humanity,"Plano, TX",2024-01-14,Garland,United States,Value Engineer,Mid-Senior,Onsite,2024,1,January,United States
Lead Health Data Coordinator - Hybrid,Vanderbilt University Medical Center,Nashville Metropolitan Area,2024-01-16,Tennessee,United States,Public Health Educator,Mid-Senior,Onsite,2024,1,January,Other
Medical Laboratory Technologist/Scientist (Mlt/Mls),Connected Health Care,"Estes Park, CO",2024-01-14,Estes Park,United States,Biologist,Mid-Senior,Onsite,2024,1,January,United States
Senior Civil Project Manager - Data Centers,Langan Engineering & Environmental Services,"Houston, TX",2024-01-14,San Felipe,United States,Building Consultant,Mid-Senior,Onsite,2024,1,January,United States
Senior Data Scientist,Caci International Inc,"Arlington, VA",2024-01-16,Manassas,United States,Mathematician,Mid-Senior,Onsite,2024,1,January,United States
Expert Développeur Devops/Mlops,Tehora Inc.,"Saint-Lambert-de-Lévis, Quebec, Canada",2024-01-14,Quebec,Canada,Agricultural-Research Engineer,Mid-Senior,Onsite,2024,1,January,Canada
Senior Software Engineer - Data Pipe Infrastructure,Jobs Via Efinancialcareers,"New York, NY",2024-01-14,Westfield,United States,Interpreter,Mid-Senior,Onsite,2024,1,January,United States
"Data Scientist, Senior Manager",Cognizant,"Dallas, TX",2024-01-14,Dallas,United States,Biologist,Mid-Senior,Onsite,2024,1,January,United States
Database Administrator Senior With Security Clearance,Clearancejobs,"Rock Island, IL",2024-01-14,East Moline,United States,Data Base Administrator,Mid-Senior,Onsite,2024,1,January,United States
Informatics/Clinical Data Analyst Rn,Assist Medical Staffing,"Grand Junction, CO",2024-01-14,Mesa,United States,Consultant Education,Mid-Senior,Onsite,2024,1,January,United States
Analyste Data Sénior,Logient,"Montreal, Quebec, Canada",2024-01-14,Dorval,Canada,Data Communications Analyst,Mid-Senior,Onsite,2024,1,January,Canada
"Principle Engineer, Data Analytics Engineering - Java/Spring",Western Digital,"San Jose, CA",2024-01-14,Santa Clara,United States,Value Engineer,Mid-Senior,Onsite,2024,1,January,United States
"Staff Software Engineer, Data Privacy",Lyft,"Seattle, WA",2024-01-15,Summit,United States,Detective,Mid-Senior,Onsite,2024,1,January,United States
"Manager, Product Manager -- Machine Learning Experience, Enterprise Platform Development Team",Capital One,"Plano, TX",2024-01-17,Garland,United States,Supervisor Pipelines,Mid-Senior,Onsite,2024,1,January,United States
